step,id,x,y,z
35,2030,463.136,-59.1173,67.793
35,2040,249.326,-228.01,795.203
35,2050,97.237,431.506,214.706
35,2060,207.922,-268.722,613.611
35,2070,-156.571,-525.021,493.715
35,2080,-553.418,-297.396,-39.1596
35,2090,54.0852,-605.786,-356.54
35,2100,105.371,-973.154,-7.21159
35,2110,-375.905,401.263,515.958
35,2120,-428.727,900.692,-159.649
35,2130,-705.984,-648.893,-226.541
35,2140,290.344,589.111,-492.735
35,2150,398.3,-368.653,-447.434
35,2160,106.894,768.357,632.683
35,2170,-668.701,525.183,18.1175
35,2180,337.31,-1835.7,-1483.24
35,2190,-125.703,821.67,419.249
35,2200,-253.696,477.325,763.999
35,2210,328.322,-89.9792,-517.365
35,2220,-144.652,-860.152,552.352
35,2230,963.096,269.358,-304.945
35,2240,576.8,-165.892,341.199
35,2250,654.42,-418.326,-634.723
35,2260,-715.283,448.484,-312.02
35,2270,-454.682,300.719,-781.192
35,2280,242.311,-289.602,-763.237
35,2290,-11.5934,-143.913,-692.408
35,2300,257.283,-521.484,-98.94
35,2310,-726.355,413.927,-56.0611
35,2320,-667.513,-49.1651,13.8189
35,2330,-340.019,-655.548,516.736
35,2340,779.605,-3.40015,560.807
35,2350,237.521,-688.34,-508.147
35,2360,444.892,-120.493,1184.03
35,2370,-1053.33,-337.527,57.052
35,2380,-6735.6,2515.58,10198.4
35,2390,11.291,-47.2355,-211.582
35,2400,116.686,7.77457,734.75
35,2410,-888.861,-377.787,511.296
35,2420,380.097,-54.4486,-525.954
35,2430,-994.47,85.4619,384.418
35,2440,43.4733,-10.5049,611.972
35,2450,0.505337,287.074,476.181
35,2460,196.393,-237.01,154.462
35,2470,368.519,-59.9988,-246.907
35,2480,-341.209,860.892,273.409
35,2490,-223,451.593,351.512
35,2500,-608.011,-92.6517,436.255
35,2510,-319.136,-216.859,-546.85
35,2520,85.3549,-569.623,743.134
35,2530,180.565,-84.6414,-600.206
35,2540,-321.14,1100.18,5.97572
35,2550,-491.81,-168.889,492.863
35,2560,-1092.95,-88.0934,39.8267
35,2570,215.718,621.5,812.276
35,2580,-230.97,723.737,-114.661
35,2590,766.093,266.757,-505.565
35,2600,-166.46,-184.57,196.797
35,2610,989.63,-348.533,61.8299
35,2620,199.435,673.806,124.113
35,2630,-64.5431,90.4078,-620.231
35,2640,272.249,-670.104,430.199
35,2650,-338.752,244.006,-469.535
35,2660,181.69,-642.308,-410.773
35,2670,-706.858,-42.0994,652.788
35,2680,-233.768,678.035,403.896
35,2690,670.97,-419.54,225.999
35,2700,-444.031,-78.5647,-379.104
35,2710,-648.934,561.629,88.6685
35,2720,-555.705,459.706,135.883
35,2730,-93.7318,-328.059,-987.532
35,2740,365.568,111.876,-581.307
35,2750,-517.234,-651.177,-411.616
35,2760,-409.013,-893.944,131.733
35,2770,-773.04,5.86073,612.304
35,2780,309.663,-770.204,0.274044
35,2790,-643.271,96.8283,621.262
35,2800,-211.306,276.05,-56.6262
35,2810,544.713,-372.12,-873.428
35,2820,-342.341,-122.914,587.486
35,2830,376.844,647.723,67.4153
35,2840,51.5739,269.411,-58.1473
35,2850,-904.509,-395.058,72.9166
35,2860,245.168,-461.707,-446.842
35,2870,-281.392,-858.244,-262.617
35,2880,-290.501,-180.593,925.532
35,2890,225.849,362.033,-619.067
35,2900,-504.404,1904.45,-3413.57
35,2910,-148.815,392.206,396.986
35,2920,702.001,-255.855,-645.169
35,2930,204.97,77.5491,39.1657
35,2940,-24.5261,222.201,-841.031
35,2950,-470.358,-469.287,553.586
35,2960,469.083,381.226,-502.693
35,2970,460.056,891.647,-91.5864
35,2980,-231.199,453.67,-549.767
35,2990,134.194,277.41,-366.174
35,3000,184.624,-9.8627,414.976
35,3010,434.32,-1110.03,96.5766
35,3020,392.316,-171.925,-438.335
35,3030,704.322,210.433,612.234
35,3040,547.926,397.528,-75.362
35,3050,12.5492,-688.509,270.05
35,3060,274.333,-252.841,447.052
35,3070,-768.053,491.026,392.798
35,3080,-801.128,633.465,-20.61
35,3090,-25.2873,-80.9016,-1075.28
35,3100,503.862,-149.902,777.185
35,3110,-216.589,98.3918,1601.99
35,3120,375.166,555.579,-460.709
35,3130,706.971,-162.922,545.884
35,3140,892.647,68.2898,-135.74
35,3150,547.33,222.821,-501.791
35,3160,-143.399,464.503,-802.283
35,3170,-716.582,710.626,-84.7556
35,3180,-320.67,-121.04,-341.901
35,3190,-191.104,-426.261,-927.67
35,3200,164.781,360.402,933.05
35,3210,-737.484,560.594,-3.06996
35,3220,-442.395,42.5174,7.28155
35,3230,656.941,273.768,-153.705
35,3240,-536.108,89.8812,273.724
35,3250,-456.773,-505.513,359.092
35,3260,70.0766,149.868,866.783
35,3270,382.991,506.09,666.199
35,3280,-50.3607,211.92,-481.034
35,3290,-930.718,506.146,-107.746
35,3300,-678.982,-616.864,-238.296
35,3310,402.071,37.45,-54.0056
35,3320,-393.751,198.233,886.364
35,3330,490.397,-512.792,-69.649
35,3340,-308.12,-1011.2,109.07
35,3350,-550.283,350.136,-900.237
35,3360,224.68,-46.6906,-685.619
35,3370,945.518,166.162,-22.5519
35,3380,242.234,259.528,529.162
35,3390,1142.28,-0.98996,406.757
35,3400,393.399,642.245,427.348
35,3410,144.002,-576.721,15.8574
35,3420,-823.426,135.989,-639.686
35,3430,282.24,198.394,736.898
35,3440,-58.0353,-124.13,-1028.15
35,3450,253.672,-738.562,-250.681
35,3460,-9.14925,-113.661,131.341
35,3470,-450.878,127.649,854.862
35,3480,423.358,786.363,255.246
35,3490,649.896,10.1434,-225.314
35,3500,-315.954,108.42,65.9814
35,3510,-160.112,-226.018,-1088.4
35,3520,-359.14,641.4,-139.579
35,3530,435.094,-140.571,-215.649
35,3540,733.534,775.424,227.357
35,3550,-814.146,270.972,-365.249
35,3560,-644.789,-664.971,-313.037
35,3570,41.204,1056.55,-187.082
35,3580,280.76,903.542,-214.18
35,3590,-565.836,159.214,-723.792
35,3600,645.711,90.5377,-225.702
35,3610,-164.061,-574.436,143.894
35,3620,750.281,33.3996,-651.016
35,3630,190.065,-160.835,187.188
35,3640,-530.222,78.9928,-362.342
35,3650,-686.32,456.151,-142.057
35,3660,18.2596,244.828,-945.432
35,3670,109.305,278.194,106.359
35,3680,242.415,142.062,301.544
35,3690,-9.98217,-29.672,-261.584
35,3700,-391.895,-105.948,-750.183
35,3710,1121.47,-285.475,71.6332
35,3720,-555.24,-471.345,-739.281
35,3730,958.708,-117.95,-13.4717
35,3740,858.753,-153.506,638.916
35,3750,-316.837,-81.0364,506.281
35,3760,-533.293,461.556,351.351
35,3770,-615.915,172.581,-806.184
35,3780,236.191,137.181,-779.731
35,3790,268.618,-805.555,123.125
35,3800,840.393,101.787,-113.747
35,3810,-101.969,570.255,727.826
35,3820,628.873,702.66,-196.044
35,3830,526.087,-65.5506,-673.346
35,3840,135.943,-701.36,-466.223
35,3850,444.942,195.063,536.572
35,3860,123.299,30.5462,160.497
35,3870,-355.796,-93.037,131.124
35,3880,357.178,48.9111,-291.363
35,3890,407.294,120.568,649.697
35,3900,760.41,186.566,771.771
35,3910,-658.279,-593.121,252.009
35,3920,228.15,-514.443,174.044
35,3930,214.759,700.403,-716.453
35,3940,624.204,139.006,-1153.41
35,3950,-101.069,574.886,-1018.25
35,3960,-793.432,-238.993,-561.304
35,3970,-201.677,898.504,448.998
35,3980,682.144,-248.11,14.9603
35,3990,813.28,-252.194,276.716
35,4000,-947.06,293.559,178.571
35,4010,-36.034,438.05,821.526
35,4020,862.62,-508.447,-222.113
35,4030,191.79,-687.446,-534.794
35,4040,-892.879,-398.44,-108.413
35,4050,1004.13,88.576,85.2339
35,4060,-479.972,500.107,129.713
35,4070,160.053,-253.072,-30.849
35,4080,-584.995,69.1322,-748.489
35,4090,-917.645,142.216,-229.125
35,4100,696.286,-15.4178,430.041
35,4110,683.203,-567.145,454.246
35,4120,457.087,81.5479,-603.953
35,4130,491.288,-92.8399,940.134
35,4140,-347.384,-588.939,650.76
35,4150,490.075,143.061,-843.2
35,4160,-141.055,-118.562,328.798
35,4170,-623.495,499.004,247.211
35,4180,-448.034,382.203,41.9713
35,4190,524.907,-30.9128,84.8797
35,4200,621.176,523.773,117.418
35,4210,383.499,-130.574,697.183
35,4220,-572.738,411.619,86.5455
35,4230,-775.997,468.512,253.837
35,4240,474.516,-745.223,262.839
35,4250,164.909,-641.43,708.079
35,4260,436.356,921.464,384.914
35,4270,-956.049,-440.845,34.0139
35,4280,-636.079,-87.4979,579.974
35,4290,98.6615,916.598,89.5583
35,4300,-478.309,-107.299,-431.93
35,4310,176.033,1070.4,23.2202
35,4320,-663.83,382.013,306.479
35,4330,-554.488,-603.874,314.833
35,4340,-154.399,335.612,-974.181
35,4350,516.321,-395.09,-1175.77
35,4360,-329.293,-687.658,-495.584
35,4370,771.963,415.909,146.857
35,4380,37.8868,827.637,-98.6923
35,4390,766.593,100.095,-301.902
35,4400,-344.54,879.415,269.418
35,4410,-744.558,404.05,362.301
35,4420,-721.141,-531.046,321.937
35,4430,-347.501,-983.625,84.347
35,4440,-301.9,-662.947,-455.732
35,4450,534.897,-569.62,399.354
35,4460,-657.744,-506.491,-91.2845
35,4470,526.178,49.7384,447.375
35,4480,-652.657,-394.461,327.598
35,4490,706.384,200.204,-336.149
35,4500,605.036,-201.538,-52.2117
35,4510,843.935,-184.633,-599.784
35,4520,555.021,164.742,73.4958
35,4530,804.161,-134.879,119.919
35,4540,-631.131,-461.212,-358.72
35,4550,136.491,-62.7026,-252.361
35,4560,29.5346,-533.993,-707.033
35,4570,322.758,-192.673,-960.121
35,4580,-777.978,-188.309,-631.616
35,4590,-739.728,59.1504,355.072
35,4600,-280.398,-625.264,-599.498
35,4610,-504.111,-386.316,563.023
35,4620,-215.997,-380.68,916.835
35,4630,486.537,-229.385,845.161
35,4640,-213.918,11.3489,1099.46
35,4650,202.037,-399.966,760.747
35,4660,120.955,-654.379,307.472
35,4670,318.2,-330.125,-616.658
35,4680,233.42,948.9,167.994
35,4690,-16.7278,91.2661,-124.224
35,4700,156.418,-838.059,-533.157
35,4710,-606.484,-262.351,496.638
35,4720,318.941,236.264,-104.569
35,4730,-510.904,344.419,-691.002
35,4740,-412.7,-36.457,532.442
35,4750,-253.923,-289.818,-422.575
35,4760,156.266,-915.399,105.411
35,4770,259.717,460.198,-425.897
35,4780,212.036,134.44,-899.375
35,4790,248.55,435.048,778.436
35,4800,-913.942,-60.967,462.438
35,4810,493.874,-821.629,-109.585
35,4820,-1101.97,-1.97499,158.915
35,4830,198.574,-207.834,316.864
35,4840,37.5991,-69.3082,545.593
35,4850,384.754,-29.9308,265.675
35,4860,-580.566,-571.533,-555.578
35,4870,-175.377,-1105.82,-263.09
35,4880,-339.295,-567.726,255.419
35,4890,264.1,-420.484,-422.605
35,4900,366.408,-45.9045,597.377
35,4910,-210.039,-199.747,878.691
35,4920,314.07,-405.108,-695.233
35,4930,-359.054,277.271,-526.73
35,4940,-92.8756,-999.169,300.696
35,4950,335.531,-871.251,732.37
35,4960,-367.356,119.61,-533.421
35,4970,356.639,48.9498,-810.695
35,4980,-292.89,450.934,452.51
35,4990,-894.65,-50.7587,-439.418
35,5000,-356.873,-660.214,-107.149
35,5010,913.312,292.503,-184.616
35,5020,-200.082,364.001,-734.574
35,5030,42.3742,-829.854,-249.268
35,5040,-282.966,677.644,-289.326
35,5050,133.732,724.788,-693.059
35,5060,765.165,-435.983,-262.711
35,5070,219.577,67.4562,-575.51
35,5080,-198.812,-596.225,536.577
35,5090,-821.751,-426.422,118.711
35,5100,-507.708,557.921,181.987
35,5110,342.487,-525.692,-1239.27
35,5120,1005.21,-62.5244,-9.07845
35,5130,77.8676,-378.496,928.043
35,5140,150.381,45.3432,-336.906
35,5150,597.279,-399.777,430.132
35,5160,-270.833,-205.483,-946.298
35,5170,616.88,-36.534,-658.523
35,5180,-47.5586,982.364,239.789
35,5190,881.443,196.897,-261.672
35,5200,-496.194,-130.928,828.973
35,5210,276.128,335.087,-1179.06
35,5220,574.879,26.9513,515.621
35,5230,-803.095,510.431,78.0194
35,5240,-708.491,650.509,-217.212
35,5250,501.607,309.308,7.77516
35,5260,1057.01,-148.661,202.107
35,5270,276.995,279.614,644.223
35,5280,74.3301,693.214,-851.461
35,5290,640.653,349.215,-140.177
35,5300,-497.807,777.457,272.007
35,5310,-697.393,-156.218,547.84
35,5320,341.001,-298.349,477.214
35,5330,353.771,82.7694,989.345
35,5340,-440.371,343.687,58.0121
35,5350,565.538,605.755,330.314
35,5360,-642.107,-712.865,178.539
35,5370,796.118,-212.69,-244.406
35,5380,1006.38,-256.044,1.17248
35,5390,207.213,-267.564,254.32
35,5400,-541.997,628.303,419.798
35,5410,105.137,-538.034,81.933
35,5420,1082.58,-822.643,-302.668
35,5430,832.463,259.164,127.527
35,5440,-136.975,986.21,59.6156
35,5450,-544.636,-670.151,-282.165
35,5460,-747.304,179.132,567.841
35,5470,237.238,488.742,776.729
35,5480,311.486,-268.775,178.233
35,5490,489.296,154.847,434.304
35,5500,428.84,298.265,32.2012
35,5510,-329.347,-848.808,448.013
35,5520,364.241,-25.7205,-311.619
35,5530,-129.501,-238.127,-356.296
35,5540,82.0471,-1173.18,35.8832
35,5550,397.582,-23.4422,204.021
35,5560,-522.239,817.377,206.749
35,5570,375.695,-898.242,284.454
35,5580,-759.713,612.674,69.2853
35,5590,-244.862,-431.702,715.141
35,5600,560.895,-776.092,65.5237
35,5610,-295.406,-536.072,782.299
35,5620,-198.768,779.445,528.255
35,5630,38.7061,627.536,797.127
35,5640,-183.159,-1037.5,943.905
35,5650,-547.597,343.718,749.148
35,5660,492.841,18.3935,-639.399
35,5670,-172.016,856.447,482.508
35,5680,124.119,263.851,1084.37
35,5690,145.055,-629.395,570.837
35,5700,-105.434,-180.258,269.489
35,5710,324.038,-130.92,101.065
35,5720,132.949,758.698,402.379
35,5730,-731.351,-542.443,-370.372
35,5740,336.158,109.309,781.966
35,5750,-349.643,986.868,-122.461
35,5760,-43.8601,154.418,-61.8375
35,5770,77.648,-157.406,756.052
35,5780,-204.33,-294.826,-656.909
35,5790,-355.088,408.133,393.672
35,5800,-79.0249,-252.812,924.605
35,5810,117.952,259,-377.981
35,5820,-152.286,-9.13187,86.7056
35,5830,423.199,109.493,564.381
35,5840,157.797,176.535,314.653
35,5850,39.9421,438.553,-445.429
35,5860,89.9224,692.937,526.641
35,5870,116.129,-780.492,-197.349
35,5880,-609.407,-208.8,111.841
35,5890,505.992,252.326,-669.06
35,5900,502.912,-147.996,-864.988
35,5910,255.691,-997.894,742.853
35,5920,-261.763,-247.928,-721.758
35,5930,409.946,701.263,-0.278059
35,5940,136.238,-168.421,0.840789
35,5950,-814.968,-91.1195,-149.988
35,5960,-90.0243,-4.1093,943.336
35,5970,223.53,-544.149,-612.704
35,5980,-708.854,-276.021,600.562
35,5990,-294.629,-715.202,131.475
35,6000,-100.344,170.618,-780.077
35,6010,-578.787,-551.672,-21.8871
35,6020,731.608,218.444,-156.213
35,6030,-990.951,457.434,-2.0957
35,6040,73.3485,819.238,-530.774
35,6050,991.253,16.1468,-52.0207
35,6060,-370.439,-929.174,169.327
35,6070,-101.093,830.22,-583.515
35,6080,-80.6958,-236.657,-1019.11
35,6090,3.30951,-111.911,-137.061
35,6100,141.969,378.497,59.5395
35,6110,410.407,356.779,692.388
35,6120,118.403,-645.988,20.764
35,6130,-488.784,-390.297,1340.62
35,6140,231.026,321.144,-138.914
35,6150,456.892,1049.88,-106.1
35,6160,696.101,463.317,139.225
35,6170,-174.04,-485.209,-774
35,6180,429.353,-537.935,-514.99
35,6190,29.1138,107.776,-429.657
35,6200,142.892,223.266,-1016.26
35,6210,174.792,705.442,-661.937
35,6220,-507.904,170.054,180.747
35,6230,-185.249,-344.047,903.54
35,6240,-124.269,871.891,-501.319
35,6250,-923.084,-479.822,-149.778
35,6260,-92.5825,-90.3923,-522.858
35,6270,410.229,78.9706,-731.19
35,6280,-688.59,10.4884,-118.454
35,6290,495.315,-661.249,-525.221
35,6300,506.409,562.754,651.669
35,6310,217.283,1306.94,912.878
35,6320,-808.996,170.955,-573.584
35,6330,69.8111,-639.991,-168.664
35,6340,705.357,660.362,-145.306
35,6350,234.364,253.204,-1094.7
35,6360,415.701,-466.191,345.584
35,6370,-977.889,-345.954,-189.739
35,6380,446.345,517.541,426.875
35,6390,387.765,-406.809,-85.8695
35,6400,-862.858,-175.006,60.5374
35,6410,633.866,434.687,-422.111
35,6420,-175.878,-238.748,212.79
35,6430,-2.20423,214.107,635.068
35,6440,612.314,439.78,290.84
35,6450,-95.9036,-653.567,-306.875
35,6460,-524.55,165.007,-385.459
35,6470,-161.513,-917.41,449.771
35,6480,-510.911,426.251,66.3935
35,6490,-809.318,-192.401,-148.322
35,6500,2.53679,40.0317,922.373
35,6510,810.311,-499.134,-81.8388
35,6520,-313.5,-2.04614,-877.283
35,6530,795.307,-373.038,218.21
35,6540,139.146,-154.143,661.465
35,6550,556.586,-354.263,-280.048
35,6560,1213.42,1.19165,65.9767
35,6570,-20.0066,462.365,190.022
35,6580,348.405,-678.237,-312.948
35,6590,450.69,-154.592,-894.856
35,6600,552.841,-302.259,-481.457
35,6610,-372.356,-114.686,-879.511
35,6620,695.617,-113.184,-356.521
35,6630,-125.004,547.473,-469.745
35,6640,196.568,1036.37,-705.373
35,6650,-437.953,-43.7166,815.562
35,6660,129.235,735.477,-809.199
35,6670,279.608,75.3495,-323.27
35,6680,-166.985,984.111,-335.533
35,6690,72.2251,-596.743,217.335
35,6700,132.285,387.743,-320.807
35,6710,-344.275,-90.6035,-4.20096
35,6720,45.226,-703.192,-663.495
35,6730,852.241,165.611,-564.75
35,6740,18.7323,95.73,-468.904
35,6750,669.95,517.722,-274.185
35,6760,370.446,-789.946,56.9014
35,6770,415.693,160.651,-542.864
35,6780,-625.602,665.73,52.4751
35,6790,-314.846,580.858,566.93
35,6800,425.968,-695.962,-206.11
35,6810,548.571,471.015,-380.03
35,6820,-674.316,605.122,249.538
35,6830,-709.294,378.553,-159.071
35,6840,55.088,-2041.34,-382.849
35,6850,-196.151,-124.668,-341.709
35,6860,-506.554,-764.972,213.949
35,6870,-38.9485,-451.236,-187.673
35,6880,-712.962,-71.6666,380.184
35,6890,-303.834,-222.203,528.895
35,6900,278.842,-527.867,-375.982
35,6910,-88.0695,198.447,-969.36
35,6920,476.688,-834.109,502.601
35,6930,-167.852,932.5,-372.962
35,6940,35.6567,744.754,-523.694
35,6950,991.666,-564.348,-416.572
35,6960,171.566,656.238,-630.319
35,6970,245.444,-722.4,27.3558
35,6980,-77.2805,-866.32,-864.499
35,6990,-51.1414,729.883,-465.273
35,7000,-773.378,102.718,583.857
35,7010,-459.718,451.618,726.389
35,7020,-405.238,-215.379,-1324.92
35,7030,827.738,-242.561,-368.318
35,7040,6.18739,-87.576,947.528
35,7050,-911.481,176.756,-487.312
35,7060,280.135,-93.026,-1054.37
35,7070,-319.089,-474.474,-592.094
35,7080,-164.388,-354.063,-653.153
35,7090,-382.93,-660.402,-566.671
35,7100,-985.91,407.507,-208.905
35,7110,-143.056,-489.366,-264.15
35,7120,-858.82,-169.239,-294.932
35,7130,609.444,311.824,-514.452
35,7140,465.658,-777.891,334.032
35,7150,265.874,632.815,340.704
35,7160,708.018,-430.169,312.994
35,7170,131.294,365.879,618.601
35,7180,-106.566,648.198,-128.046
35,7190,278.366,68.7047,108.507
35,7200,1022.1,95.7526,654.627
35,7210,186.452,990.138,-9.12805
35,7220,-925.879,372.064,-9.92447
35,7230,506.203,-126.056,412.091
35,7240,-623.75,562.977,-462.281
35,7250,-75.9681,-592.054,-393.478
35,7260,-372.672,-275.171,-231.963
35,7270,128.776,736.11,-635.252
35,7280,-76.366,485.524,49.6066
35,7290,-424.939,34.1621,-753.442
35,7300,-975.738,199.986,188.293
35,7310,-1592.08,1257.24,-2355.01
35,7320,1067.38,352.65,-504.682
35,7330,235.018,535.758,120.068
35,7340,-225.542,-345.558,-991.264
35,7350,806.573,468.691,-83.7417
35,7360,-313.719,-1020.2,-62.7846
35,7370,-1326.42,1911.91,-1346.97
35,7380,855.178,-193.999,-954.306
35,7390,-366.343,-280.265,-849.954
35,7400,477.473,433.459,569.731
35,7410,-10.2004,809.901,571.26
35,7420,615.482,233.198,-474.991
35,7430,12.3343,-732.222,-677.454
35,7440,-142.761,-850.325,130.404
35,7450,-70.2928,-286.697,-312.994
35,7460,-242.072,641.055,41.482
35,7470,-607.866,-93.9504,-484.387
35,7480,198.516,128.021,100.765
35,7490,270.756,257.6,433.583
35,7500,312.264,457.506,695.309
35,7510,-328.211,-295.092,746.683
35,7520,-947.707,300.824,340.059
35,7530,-970.965,240.55,87.7892
35,7540,-1120.46,323.921,183.03
35,7550,48.0309,274.081,-291.267
35,7560,-738.797,702.654,97.4482
35,7570,-142.901,1647.84,-310.007
35,7580,112.25,405.39,-183.91
35,7590,215.246,-1069.48,12.9721
35,7600,667.507,-202.613,-453.836
35,7610,411.758,-558.944,642.533
35,7620,-717.545,303.057,-676.644
35,7630,-258.939,146.009,494.084
35,7640,763.683,-282.411,-513.732
35,7650,-338.262,-310.809,-488.003
35,7660,592.587,-352.782,464.537
35,7670,-94.2102,381.965,-992.596
35,7680,-420.774,-88.8028,153.32
35,7690,134.784,428.788,3.33267
35,7700,187.596,-303.918,248.131
35,7710,264.279,-11.8768,74.157
35,7720,65.2081,-344.84,-151.803
35,7730,63.2667,-354.159,-234.273
35,7740,-3.78753,123.17,12.8217
35,7750,-463.747,79.1553,223.256
35,7760,139.303,-157.202,-357.774
35,7770,-487.225,72.7429,138.902
35,7780,-91.3201,61.0707,182.825
35,7790,-3.01084,196.242,230.877
35,7800,172.343,-16.512,308.893
35,7810,91.5849,-119.435,-315.962
35,7820,-59.0543,-66.6213,-358.081
35,7830,-132.625,-223.298,-27.3464
35,7840,-182.804,-19.9852,-145.908
35,7850,410.143,5.28925,-69.8867
35,7860,5.46459,179.219,-17.7991
35,7870,141.13,103.461,113.707
35,7880,54.2919,169.809,122.461
35,7890,-43.0783,152.988,-381.599
35,7900,224.783,-184.569,-277.568
35,7910,-116.22,-175.98,90.2581
35,7920,-3.52113,-10.9248,311.745
35,7930,143.635,-110.898,398.346
35,7940,-1.15867,-119.218,-222.896
35,7950,329.618,-262.275,200.229
35,7960,78.9535,-280.609,246.052
35,7970,-255.509,-235.15,404.454
35,7980,-111.059,-79.1665,-184.416
35,7990,-237.34,-217.183,-71.9873
35,8000,93.6633,-349.52,124.22
35,8010,54.345,10.4358,-277.192
35,8020,180.39,161.585,-175.258
35,8030,-220.404,-326.739,-95.1853
35,8040,149.2,-122.449,286.813
35,8050,187.512,80.3694,144.991
35,8060,-222.994,-36.6906,-312.983
35,8070,211.681,145.197,-174.631
35,8080,195.53,-117.145,-265.302
35,8090,64.3904,-44.1027,-15.1577
35,8100,215.93,94.1235,-180.241
35,8110,315.882,-304.026,-41.1491
35,8120,-254.025,-258.341,128.571
35,8130,-72.8441,329.525,-129.095
35,8140,157.01,224.166,-124.661
35,8150,-69.9147,-376.485,59.6889
35,8160,132.377,172.088,170.592
35,8170,-180.76,-290.775,232.081
35,8180,-239.019,42.4099,351.847
35,8190,-69.7605,224.546,95.5313
40,0,588.373,21.2589,-235.302
40,10,240.783,-295.715,-201.791
40,20,526.53,-768.433,268.087
40,30,387.108,-408.591,-238.381
40,40,-90.5723,-966.642,-268.489
40,50,-372.43,-938.49,-285.39
40,60,-209.185,-343.696,-652.327
40,70,909.272,54.2343,-590.971
40,80,579.128,-208.848,-344.002
40,90,197.944,764.625,114.97
40,100,-286.94,972.524,-400.763
40,110,154.764,-67.4188,1076.59
40,120,798.478,78.119,607.194
40,130,-217.881,-802.422,-282.704
40,140,841.796,-47.5122,568.494
40,150,216.082,-419.21,-919.595
40,160,-739.02,-178.629,-135.59
40,170,-1073.26,-114.276,-648.039
40,180,-154.51,-202.95,162.394
40,190,27.5728,-836.383,369.575
40,200,-408.869,295.05,-552.483
40,210,148.09,106.405,-598.332
40,220,-477.519,-330.546,236.242
40,230,270.106,43.4185,279.745
40,240,375.475,470.024,-898.168
40,250,-663.267,647.759,-283.942
40,260,-881.896,-238.005,-458.221
40,270,878.291,38.9243,639.896
40,280,-3355.9,-171.848,1632.96
40,290,-588.908,-204.956,-621.019
40,300,-756.333,27.5371,-260.263
40,310,-572.209,-273.704,-447.722
40,320,977.537,607.594,62.2402
40,330,-1086.51,178.686,-641.598
40,340,818.291,-461.097,390.212
40,350,-308.403,-575.081,367.936
40,360,-746.129,589.063,0.962593
40,370,-694.479,114.076,571.407
40,380,-62.6078,348.906,718.372
40,390,-1877,471.873,-176.046
40,400,-110.275,-891.529,484.853
40,410,-381.165,-688.341,-601.414
40,420,261.32,263.44,16.1488
40,430,701.143,422.433,-516.881
40,440,70.2492,-286.986,-688.01
40,450,-869.502,-399.653,36.1
40,460,16.3764,-647.638,-426.449
40,470,-75.8045,-191.35,1095.3
40,480,461.578,136.416,-1022.78
40,490,-701.187,161.433,563.986
40,500,109.414,-272.904,-1128.96
40,510,135.64,49.797,-160.679
40,520,539.893,-918.628,-273.114
40,530,-826.281,170.893,611.653
40,540,-448.172,-562.082,-254.125
40,550,897.439,-714.63,-59.4261
40,560,322.767,-1008.11,-310.184
40,570,-382.515,-1129.94,-597.065
40,580,670.894,595.715,375.372
40,590,855.728,-559.126,84.1292
40,600,304.105,263.608,939.619
40,610,217.37,-179.265,-724.211
40,620,199.343,919.224,455.878
40,630,-107.593,-99.2796,1105.25
40,640,484.134,-987.799,-522.796
40,650,-838.024,-619.178,-297.109
40,660,161.445,-830.237,420.137
40,670,274.872,846.321,-758.964
40,680,-565.052,-0.951294,-921.636
40,690,-1.12851,-289.446,-1115.65
40,700,-490.047,931.901,296.278
40,710,-760.021,-121.646,90.5421
40,720,-624.733,-6.64404,686.566
40,730,-527.738,724.712,-533.407
40,740,-254.833,718.961,-572.195
40,750,672.964,903.595,-315.11
40,760,-70.1696,-314.484,-657.781
40,770,365.923,430.822,318.083
40,780,494.171,-669.393,-381.17
40,790,775.495,-499.898,-582.028
40,800,759.254,560.351,-376.411
40,810,-117.485,-314.18,-222.08
40,820,180.325,1103.29,370.271
40,830,1252.99,221.965,357.92
40,840,-238.325,378.203,17.1516
40,850,-627.087,-206.974,842.514
40,860,-176.976,832.03,41.1196
40,870,-359.724,-978.02,515.546
40,880,690.97,662.128,287.705
40,890,616.433,46.3477,-275.658
40,900,-555.634,-789.25,181.238
40,910,-193.886,658.363,778.075
40,920,771.875,503.993,354.725
40,930,317.02,200.875,126.047
40,940,8.41622,-337.245,1924.5
40,950,584.547,-134.158,22.7269
40,960,456.6,-657.914,387.377
40,970,351.445,644.573,-261.664
40,980,469.212,350.286,-540.551
40,990,-599.613,923.115,121.018
40,1000,-747.738,-25.219,-312.299
40,1010,1133.7,-299.613,-273.419
40,1020,175.394,-88.9838,627.329
40,1030,102.915,844.6,507.771
40,1040,-395.087,191.286,-147.429
40,1050,52.9299,294.282,99.1045
40,1060,-182.559,28.2163,1205.15
40,1070,-88.1303,147.898,-745.043
40,1080,193.448,-258.385,-1254.81
40,1090,760.262,-138.292,-156.015
40,1100,-524.03,-51.9301,-203.221
40,1110,126.027,-806.776,-656.724
40,1120,54.9378,-412.075,352.476
40,1130,538.344,139.668,457.364
40,1140,-559.001,-25.4792,-789.78
40,1150,-111.873,-196.889,763.861
40,1160,624.35,455.726,-445.104
40,1170,-740.695,-692.78,339.576
40,1180,-42.4678,249.271,85.6984
40,1190,-384.308,329.471,-983.301
40,1200,177.109,-641.641,836.629
40,1210,-628.254,-509.808,-546.868
40,1220,974.005,6.75662,22.5497
40,1230,-783.211,538.943,324.265
40,1240,853.504,-59.4178,808.528
